society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Nc19,Southern Pomo,xd1117,sout2984,Southern Pomo,Pomoan,MammalRichness,53.21905399,,2013,,
WNAI65,Southern Pomo,xd1117,sout2984,Southern Pomo,Pomoan,MammalRichness,53.21905399,,2013,,
WNAI66,Wappo,xd1119,wapp1239,Wappo,Yuki-Wappo,MammalRichness,53.21905399,,2013,,
SCCS38,Blin,xd445,bili1260,Bilin,Afro-Asiatic,MammalRichness,53.27193038,,2013,,
B241,Comanche,xd1222,coma1245,Comanche,Uto-Aztecan,MammalRichness,53.41382224,,2013,,
Eg1,Chenchu,xd672,chen1255,Chenchu,Dravidian,MammalRichness,53.48036779,,2013,,
WNAI68,Northern Miwok,xd1420,nort2968,Northern Sierra Miwok,Miwok-Costanoan,MammalRichness,53.63239855,,2013,,
B315,Tenino,xd1141,teni1238,Tenino,Sahaptian,MammalRichness,53.72734171,,2013,,
Ce3,Ancient Romans,xd530,lati1261,Latin,Indo-European,MammalRichness,53.8772257,,2013,,
B248,Crow,xd1223,crow1244,Crow,Siouan,MammalRichness,53.9631634,,2013,,
SCCS115,Manchu,xd646,manc1252,Manchu,Tungusic,MammalRichness,53.98976898,,2013,,
Cb16,Shuwa,xd465,char1283,Chari-Baguirmi,Afro-Asiatic,MammalRichness,54.0,,2013,,
Cb5,Buduma,xd482,budu1265,Buduma,Afro-Asiatic,MammalRichness,54.0,,2013,,
Nh22,Quechan,xd1273,quec1382,Quechan,Cochimi-Yuman,MammalRichness,54.07187674,,2013,,
B198,Hualapai,xd1202,wala1270,Walapai,Cochimi-Yuman,MammalRichness,54.13200162,,2013,,
Nd10,Nlaka'pamux,xd1142,thom1243,Thompson,Salishan,MammalRichness,54.14387697,,2013,,
Ec9,Nanai,xd637,nana1257,Nanai,Tungusic,MammalRichness,54.14654872,,2013,,
B93,Yintjingga,xd945,ayab1239,Yintyinka-Ayabadhu,Pama-Nyungan,MammalRichness,54.20069745,,2013,,
Nh20,Kamia,xd1271,kumi1248,Tipai,Cochimi-Yuman,MammalRichness,54.27227165,,2013,,
Nc6,Kumeyaay,xd1137,kumi1248,Tipai,Cochimi-Yuman,MammalRichness,54.28997437,,2013,,
B18,Birhor,xd911,birh1242,Birhor,Austroasiatic,MammalRichness,54.34994786,,2013,,
Nc31,Cahuilla (Desert),xd1131,cahu1264,Cahuilla,Uto-Aztecan,MammalRichness,54.54596678,,2013,,
WNAI79,Kawaiisu,xd1126,kawa1283,Kawaiisu,Uto-Aztecan,MammalRichness,54.56032681,,2013,,
WNAI141,Quechan,xd1273,quec1382,Quechan,Cochimi-Yuman,MammalRichness,54.58740577,,2013,,
Cj8,Druze,xd594,sunn1238,Sunni Beiruti Arabic,Afro-Asiatic,MammalRichness,54.60045123,,2013,,
