@relation R_data_frame

@attribute Agriculture_intensity numeric
@attribute Major_crop_type numeric
@attribute Settlement_pattern numeric
@attribute Political_complexity numeric
@attribute Plow_cultivation numeric
@attribute Animal_type {'Absence or near absence',Bovine,Camelids,Deer,Equine,Pigs,Sheep/goats}
@attribute Milking {'Absence or near absence','More than sporadically'}
@attribute Population_size numeric
@attribute Amphibian_richness numeric
@attribute Bird_richness numeric
@attribute Mammal_richness numeric
@attribute Plants_richness numeric
@attribute Annual_NPP_Var numeric
@attribute Monthly_mean_NPP numeric
@attribute NPP_Constancy numeric
@attribute NPP_Contingency numeric
@attribute NPP_Predictability numeric
@attribute Biome {'Boreal Forests/Taiga','Deserts & Xeric Shrublands','Flooded Grasslands & Savannas',Ice,'Inland Water',Mangroves,'Mediterranean Forests, Woodlands & Scrub','Montane Grasslands & Shrublands','Temperate Broadleaf & Mixed Forests','Temperate Conifer Forests','Temperate Grasslands, Savannas & Shrublands','Tropical & Subtropical Coniferous Forests','Tropical & Subtropical Dry Broadleaf Forests','Tropical & Subtropical Grasslands, Savannas & Shrublands','Tropical & Subtropical Moist Broadleaf Forests',Tundra}
@attribute Annual_Mean_Temp numeric
@attribute Annual_Precip_Var numeric
@attribute Annual_Temp_Var numeric
@attribute Monthly_Mean_Precip numeric
@attribute Precip_Constancy numeric
@attribute Precip_Contingency numeric
@attribute Precip_Predictability numeric
@attribute Temp_Constancy numeric
@attribute Temp_Contingency numeric
@attribute Temp_Predictability numeric
@attribute cluster {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
3,6,3,2,1,Equine,'Absence or near absence',3400,9,106.284982,47.885141,1378.45,0.686559,0.792262,0.318218,0.319038,0.637256,'Temperate Grasslands, Savannas & Shrublands',10.228419,1386862473,140.627723,49431.81182,0.49571,0.117896,0.613606,0.218413,0.307834,0.526248,10
3,6,2,2,1,Equine,'Absence or near absence',2000,8.780623,129.554838,48.622154,1296.53,1.4627,0.843787,0.316527,0.408589,0.725116,'Temperate Grasslands, Savannas & Shrublands',7.939477,971425050.9,202.49646,48526.60704,0.549326,0.085264,0.63459,0.187534,0.329477,0.51701,10
3,6,6,3,1,'Absence or near absence','Absence or near absence',600,26.251721,107.284159,49.224022,1822.15,1.548776,2.624683,0.138851,0.278246,0.417096,'Temperate Conifer Forests',18.599061,2146329169,67.799568,79730.02519,0.56228,0.042166,0.604446,0.301872,0.305734,0.607606,8
3,6,3,2,1,'Absence or near absence','Absence or near absence',1600,15.466635,167.336553,47.596463,1397.46,4.762375,2.047838,0.15896,0.447174,0.606133,'Temperate Broadleaf & Mixed Forests',5.447127,1151374108,170.377468,65040.16611,0.613552,0.071582,0.685134,0.216624,0.325744,0.542368,15
3,6,3,2,1,'Absence or near absence','Absence or near absence',500,12,112.258448,48,1681.73,2.681913,1.561836,0.15777,0.39839,0.6147,'Temperate Broadleaf & Mixed Forests',7.306837,1117728850,121.769793,75250.29788,0.651089,0.053525,0.704614,0.246613,0.318642,0.565256,9
3,6,7,3,1,'Absence or near absence','Absence or near absence',10000,22,148.215703,46.296748,1624.77,1.994484,1.334486,0.213112,0.421638,0.63475,'Temperate Broadleaf & Mixed Forests',7.756068,1331502405,114.260255,82005.77094,0.650346,0.050684,0.70103,0.250891,0.316641,0.567532,10
3,6,7,2,1,'Absence or near absence','Absence or near absence',1139,35.32463,111.557448,51,2137.35,1.507731,1.918547,0.169002,0.368303,0.537305,'Temperate Broadleaf & Mixed Forests',14.421707,2577603511,67.098421,105701.8006,0.614894,0.054026,0.66892,0.305195,0.296006,0.601201,7
3,6,5,2,1,'Absence or near absence','Absence or near absence',15000,32.431016,106.143672,47.975724,1990.78,1.28489,1.903703,0.177603,0.302922,0.480525,'Temperate Broadleaf & Mixed Forests',16.683822,2289933855,61.394712,98439.45221,0.599891,0.048773,0.648664,0.316414,0.298167,0.614582,15
5,6,7,2,1,'Absence or near absence','Absence or near absence',500,16,142.005698,47,1283.48,4.891151,2.010777,0.170144,0.444556,0.6147,'Temperate Broadleaf & Mixed Forests',4.87871,1671748780,132.636386,97164.04533,0.665631,0.047571,0.713202,0.23885,0.327193,0.566042,10
5,6,7,3,1,'Absence or near absence','Absence or near absence',8000,30.906949,118.252175,52.686201,2241.99,1.783183,2.221643,0.1492,0.362603,0.511803,'Temperate Broadleaf & Mixed Forests',13.991985,2644554270,64.558744,106717.1452,0.612015,0.059059,0.671074,0.309951,0.295705,0.605656,8
3,6,7,2,1,'Absence or near absence','More than sporadically',4000,19.583257,99.371189,29.667984,2010.54,0.234842,1.165267,0.409267,0.194159,0.603426,'Tropical & Subtropical Grasslands, Savannas & Shrublands',20.147895,2565685700,36.825534,92537.51967,0.575038,0.043553,0.618591,0.376704,0.284324,0.661028,15
3,6,7,3,1,'Absence or near absence','Absence or near absence',19000,33.420818,104,48,2195.53,0.970233,1.715736,0.205357,0.284338,0.489695,'Temperate Broadleaf & Mixed Forests',16.255361,2927227620,54.095602,101136.5121,0.579475,0.075747,0.655222,0.332096,0.292739,0.624835,15
5,6,3,3,3,'Absence or near absence','More than sporadically',300,16.682784,143.564997,43.070665,1276.53,4.881161,2.348759,0.104387,0.422531,0.526918,'Temperate Broadleaf & Mixed Forests',7.994961,1922532801,111.656211,102955.6823,0.664813,0.041087,0.7059,0.254673,0.332535,0.587208,2
3,6,7,3,1,'Absence or near absence','Absence or near absence',20000,40.079748,128.449439,61,2220.63,3.190148,2.60785,0.09673,0.41367,0.5104,'Temperate Broadleaf & Mixed Forests',12.59813,2426963765,64.477969,104937.4387,0.62079,0.062981,0.683771,0.309715,0.294803,0.604518,10
3,6,3,1,1,'Absence or near absence','Absence or near absence',8000,25.566219,145.97597,50.106829,1745.14,3.326922,2.088451,0.121924,0.431566,0.55349,'Temperate Broadleaf & Mixed Forests',10.125304,1650692032,93.678509,88892.56392,0.640114,0.041283,0.681396,0.272944,0.31514,0.588084,15
3,6,7,2,1,'Absence or near absence','Absence or near absence',15000,32.790134,108.612967,46,1929.3,1.657621,2.431378,0.145402,0.267749,0.413151,'Temperate Broadleaf & Mixed Forests',17.760991,1978428413,61.288762,89623.54045,0.596412,0.037578,0.633991,0.313723,0.297124,0.610848,10
3,6,3,2,1,'Absence or near absence','Absence or near absence',2000,20,98.777142,36.953737,1873.99,0.2645,1.808368,0.373791,0.163339,0.53713,'Temperate Conifer Forests',23.137965,2712734806,12.034182,96063.33955,0.591502,0.074584,0.666086,0.479959,0.253147,0.733107,15
5,6,5,2,1,Bovine,'More than sporadically',124,40.778526,105.956227,42.151024,2002.07,0.87957,1.671196,0.233884,0.282103,0.515987,'Temperate Broadleaf & Mixed Forests',15.336126,2369453480,61.756523,96559.1611,0.604378,0.070789,0.675166,0.317334,0.299487,0.616821,8
2,6,1,1,1,Equine,'Absence or near absence',1000,10.666525,127.782654,76.250579,2024.92,0.081381,0.350729,0.548891,0.140601,0.689492,'Deserts & Xeric Shrublands',15.322618,1106010213,66.777495,43966.66579,0.464145,0.066716,0.530861,0.305938,0.301116,0.607054,1
6,6,7,1,1,Sheep/goats,'Absence or near absence',1036,9.349296,143.503029,80.280292,1987.26,0.065567,0.333442,0.585726,0.161254,0.74698,'Deserts & Xeric Shrublands',8.638589,1222952229,91.51307,55809.80708,0.543126,0.063762,0.606889,0.268569,0.315101,0.583671,8
6,6,7,1,2,Equine,'Absence or near absence',1400,10.983861,154.763058,80.457263,1954.18,0.745295,1.393972,0.272299,0.302629,0.574929,'Deserts & Xeric Shrublands',6.959872,1627921380,92.232706,63833.91246,0.541216,0.079961,0.621177,0.269388,0.316738,0.586126,8
6,6,7,1,2,Bovine,'Absence or near absence',242,9.349296,143.503029,80.280292,1987.26,0.065567,0.333442,0.585726,0.161254,0.74698,'Deserts & Xeric Shrublands',8.638589,1222952229,91.51307,55809.80708,0.543126,0.063762,0.606889,0.268569,0.315101,0.583671,5
5,6,7,1,1,Sheep/goats,'Absence or near absence',1250,9,139.326678,71.133433,1955.48,0.07664,0.414266,0.557221,0.174746,0.731967,'Temperate Conifer Forests',9.133654,1063504768,90.910619,50579.84915,0.531304,0.059286,0.59059,0.268036,0.318509,0.586544,8
6,6,8,1,1,Sheep/goats,'Absence or near absence',2600,9.349296,143.503029,80.280292,1987.26,0.065567,0.333442,0.585726,0.161254,0.74698,'Deserts & Xeric Shrublands',8.638589,1222952229,91.51307,55809.80708,0.543126,0.063762,0.606889,0.268569,0.315101,0.583671,8
2,6,2,1,1,'Absence or near absence','Absence or near absence',200,9,71.010276,57.916391,1951.45,0.108802,0.463272,0.476396,0.167164,0.64356,'Temperate Grasslands, Savannas & Shrublands',14.073467,1321557840,88.504843,57098.57048,0.527966,0.054146,0.582112,0.270252,0.305786,0.576038,2
3,6,2,1,1,Equine,'Absence or near absence',800,11.249148,123.067936,57.740307,1744.8,0.125102,0.438148,0.505628,0.190239,0.695867,'Temperate Grasslands, Savannas & Shrublands',8.617311,2435404926,88.24868,71803.54005,0.507099,0.099735,0.606834,0.27405,0.309047,0.583097,15
3,6,3,1,1,Equine,'Absence or near absence',4700,14,154.030424,72.097301,2081.44,0.749823,1.531092,0.239587,0.273775,0.513361,'Temperate Conifer Forests',12.636515,1502938242,79.397344,48523.23575,0.441994,0.06742,0.509414,0.284677,0.314053,0.598731,15
6,6,7,1,1,Sheep/goats,'Absence or near absence',3500,8.305101,137.547715,60.885157,1845.93,0.029953,0.216712,0.685665,0.154106,0.839771,'Deserts & Xeric Shrublands',10.886478,751192909,101.48582,33382.1618,0.419523,0.074092,0.493615,0.261371,0.324534,0.585905,8
5,6,5,1,1,Equine,'Absence or near absence',250,2.159847,80.468909,48.492769,1554.81,0.023474,0.076085,0.700107,0.123035,0.823142,'Deserts & Xeric Shrublands',20.366253,449357530.4,47.222711,15707.05447,0.290923,0.102782,0.393705,0.331412,0.276773,0.608185,15
6,6,7,1,1,Bovine,'Absence or near absence',400,8.305101,137.547715,60.885157,1845.93,0.029953,0.216712,0.685665,0.154106,0.839771,'Deserts & Xeric Shrublands',10.886478,751192909,101.48582,33382.1618,0.419523,0.074092,0.493615,0.261371,0.324534,0.585905,5
5,6,5,2,1,'Absence or near absence','Absence or near absence',250,5.186593,88.605726,54.272272,1495.53,0.149514,0.145123,0.46942,0.214052,0.683472,'Deserts & Xeric Shrublands',20.318047,525604336.3,58.389181,16674.88621,0.261335,0.109397,0.370732,0.309516,0.290189,0.599704,15
5,6,5,2,1,'Absence or near absence','Absence or near absence',4000,10,96.50045,56.930264,1746,0.141,0.235197,0.476429,0.245216,0.721645,'Deserts & Xeric Shrublands',17.398418,1359177514,82.031776,28744.98832,0.263356,0.116669,0.380025,0.286662,0.307331,0.593994,15
5,6,7,1,1,'Absence or near absence','Absence or near absence',5000,6,85.232305,54.071877,1583.16,0.079389,0.033749,0.590615,0.204787,0.795402,'Deserts & Xeric Shrublands',20.78639,500693071.6,64.907751,17822.16531,0.264468,0.107632,0.372101,0.302813,0.30167,0.604483,7
2,6,2,1,1,'Absence or near absence','Absence or near absence',800,15,144.608531,72.830607,2100.67,0.223328,0.726029,0.389979,0.222496,0.612475,'Temperate Conifer Forests',15.080675,1974807872,76.789577,46789.25977,0.382113,0.083274,0.465387,0.290511,0.310459,0.60097,1
1,1,2,2,1,Equine,'Absence or near absence',6000,16,99.898392,48.990976,1931.12,0.365424,1.378113,0.321266,0.202846,0.524112,'Temperate Grasslands, Savannas & Shrublands',18.109951,1751146875,72.111967,60962.95225,0.513918,0.06102,0.574938,0.294403,0.303773,0.598175,1
6,6,7,1,1,Bovine,'Absence or near absence',327,10,146.607404,77.718547,1932.21,0.391721,0.962951,0.367326,0.272093,0.639419,'Deserts & Xeric Shrublands',6.889568,1273609490,104.8733,60834.52222,0.556213,0.052903,0.609116,0.257396,0.314529,0.571926,5
6,6,7,3,1,Sheep/goats,'Absence or near absence',350,10.983861,154.763058,80.457263,1954.18,0.745295,1.393972,0.272299,0.302629,0.574929,'Deserts & Xeric Shrublands',6.959872,1627921380,92.232706,63833.91246,0.541216,0.079961,0.621177,0.269388,0.316738,0.586126,8
3,6,7,1,1,'Absence or near absence','More than sporadically',900,11.779618,145.049206,68.025997,1835.93,0.199174,0.576606,0.459171,0.214541,0.673712,'Temperate Grasslands, Savannas & Shrublands',7.212712,2159358833,86.552381,70684.25302,0.527126,0.095176,0.622302,0.276744,0.313593,0.590337,8
6,6,3,1,1,Sheep/goats,'Absence or near absence',50000,8,131.949874,64.199063,1635.29,0.03158,0.20675,0.673642,0.158164,0.831806,'Deserts & Xeric Shrublands',10.45487,693927816.9,115.201794,36422.39766,0.454543,0.068052,0.522594,0.246455,0.329234,0.575689,6
6,6,7,1,1,Sheep/goats,'Absence or near absence',1700,10.631008,137.957043,62.241744,2051.35,0.082558,0.408486,0.557023,0.181049,0.738072,'Deserts & Xeric Shrublands',9.862302,1000126530,91.367036,45742.9996,0.499192,0.062686,0.561878,0.267799,0.319765,0.587564,8
6,6,7,2,1,'Absence or near absence','Absence or near absence',700,10,83.167218,62.810462,1850.34,0.106394,0.077399,0.53293,0.210493,0.743424,'Deserts & Xeric Shrublands',21.197939,596871974.7,68.082481,21143.92701,0.278767,0.105727,0.384493,0.30152,0.305928,0.607448,15
5,6,7,1,2,Equine,'Absence or near absence',700,9,154.513745,72.0412,1978.89,0.356618,0.714587,0.392181,0.326934,0.719116,'Deserts & Xeric Shrublands',5.348764,1488989584,97.1488,62234.36026,0.550082,0.075545,0.625627,0.26622,0.31575,0.58197,8
6,6,7,1,2,Equine,'Absence or near absence',600,10.983861,154.763058,80.457263,1954.18,0.745295,1.393972,0.272299,0.302629,0.574929,'Deserts & Xeric Shrublands',6.959872,1627921380,92.232706,63833.91246,0.541216,0.079961,0.621177,0.269388,0.316738,0.586126,8
6,6,7,1,1,Equine,'Absence or near absence',650,10,146.607404,77.718547,1932.21,0.391721,0.962951,0.367326,0.272093,0.639419,'Deserts & Xeric Shrublands',6.889568,1273609490,104.8733,60834.52222,0.556213,0.052903,0.609116,0.257396,0.314529,0.571926,8
6,6,7,1,1,Bovine,'Absence or near absence',100,10.983861,154.763058,80.457263,1954.18,0.745295,1.393972,0.272299,0.302629,0.574929,'Deserts & Xeric Shrublands',6.959872,1627921380,92.232706,63833.91246,0.541216,0.079961,0.621177,0.269388,0.316738,0.586126,8
5,6,5,1,1,Bovine,'Absence or near absence',40000,8.944231,137.653076,66,2910.52,0.264821,0.978675,0.416782,0.228506,0.645288,'Tropical & Subtropical Coniferous Forests',12.888376,2848906912,34.450166,75201.51505,0.500298,0.078181,0.578479,0.376217,0.277607,0.653824,6
6,6,3,1,1,'Absence or near absence','Absence or near absence',5000,6,65.906602,59.280145,1942.04,0.098293,0.252285,0.511293,0.161468,0.672761,'Deserts & Xeric Shrublands',22.689893,761092851.8,56.425141,25309.42568,0.294055,0.109407,0.403462,0.324326,0.299484,0.62381,15
3,6,6,1,1,Bovine,'More than sporadically',29000,7.745143,168.452762,75.368388,3420.45,0.628059,1.708004,0.286418,0.257051,0.54347,'Deserts & Xeric Shrublands',14.768976,11745418019,10.347735,139656.0952,0.463905,0.144042,0.607946,0.509289,0.24007,0.74936,8
1,1,2,1,1,'Absence or near absence','Absence or near absence',200,2,25.19117,51.852802,1737.24,0.048944,0.212132,0.596899,0.143879,0.740778,'Deserts & Xeric Shrublands',24.828339,873493185,44.785897,25981.0802,0.285739,0.122503,0.408242,0.353736,0.290107,0.643844,13
1,1,1,1,1,'Absence or near absence','Absence or near absence',40000,10.199244,115.799509,77.716619,2937.45,0.434536,2.045362,0.292157,0.182174,0.474331,'Deserts & Xeric Shrublands',13.505516,3593152792,14.330223,104512.2614,0.601859,0.084956,0.686815,0.467146,0.233086,0.700231,1
6,6,7,1,1,'Absence or near absence','Absence or near absence',20000,9,100.317976,72.25784,2328.06,0.158869,0.537994,0.441505,0.192036,0.633541,'Tropical & Subtropical Coniferous Forests',20.182331,1427055485,55.237472,38854.20024,0.332723,0.107123,0.439846,0.325397,0.287536,0.612934,15
6,6,7,1,1,'Absence or near absence','Absence or near absence',30000,10,92.078183,58.280543,2383.81,0.216188,0.382872,0.395408,0.182081,0.577489,'Tropical & Subtropical Dry Broadleaf Forests',24.683709,2988496481,16.199339,50444.61492,0.285256,0.149046,0.434302,0.475825,0.24965,0.725474,8
6,6,7,2,1,'Absence or near absence','Absence or near absence',60000,8,125.438766,62.461083,2418.23,0.217905,0.571114,0.398655,0.175111,0.573766,'Deserts & Xeric Shrublands',20.062902,2725610432,44.247251,57558.121,0.369208,0.110361,0.479569,0.353463,0.28611,0.639572,15
3,6,7,2,1,Bovine,'More than sporadically',450,6,154.239461,65.899965,2910.52,0.382126,1.612877,0.337678,0.232885,0.570563,'Tropical & Subtropical Coniferous Forests',13.101956,5869055286,24.56353,103064.5992,0.480083,0.102906,0.58299,0.420948,0.280217,0.701165,8
3,6,7,1,1,Sheep/goats,'Absence or near absence',40000,15.638461,269.497766,114.379184,4415.44,0.250687,2.163754,0.335251,0.141591,0.476841,'Tropical & Subtropical Moist Broadleaf Forests',18.338603,4577464479,7.401297,162223.9457,0.665083,0.101331,0.766414,0.534184,0.217882,0.752065,5
3,6,7,1,1,'Absence or near absence','Absence or near absence',125,8.599336,141.450306,123.444671,4133.21,0.458001,3.683368,0.288341,0.160625,0.448966,'Tropical & Subtropical Coniferous Forests',20.811183,4707637248,6.742689,106745.5761,0.544847,0.201576,0.746423,0.535316,0.202178,0.737494,8
6,6,3,3,1,'Absence or near absence','Absence or near absence',40000,9.704434,220.397306,102.990346,3001.64,0.297759,1.872548,0.347925,0.138062,0.485986,'Tropical & Subtropical Moist Broadleaf Forests',16.424403,3310672995,17.463795,106117.3655,0.616563,0.070361,0.686924,0.446949,0.244873,0.691822,8
5,6,5,3,1,Bovine,'More than sporadically',15000,6.96259,100.741072,87.718182,4012.47,0.569508,2.125889,0.288572,0.238252,0.526824,'Tropical & Subtropical Dry Broadleaf Forests',16.835941,3791681673,6.388875,80718.02824,0.502393,0.157334,0.659727,0.540701,0.182445,0.723146,8
3,6,7,1,1,Sheep/goats,'Absence or near absence',450,11,131.807645,86.890981,3713.83,0.572001,1.543046,0.310841,0.242221,0.553062,'Deserts & Xeric Shrublands',11.514545,6157400712,9.466233,118464.6,0.555929,0.126991,0.68292,0.51284,0.215958,0.728798,8
3,6,7,2,1,Bovine,'Absence or near absence',5000,15.929598,192.965477,102.838419,1333.87,0.687062,2.54496,0.218791,0.205061,0.423852,'Tropical & Subtropical Coniferous Forests',24.409077,10825721836,4.317239,91429.96515,0.336486,0.305763,0.642248,0.58139,0.18216,0.763551,8
6,6,7,3,1,'Absence or near absence','Absence or near absence',300000,12.498984,166.044953,97.588423,3531.98,1.203551,2.590952,0.207181,0.280452,0.487633,'Tropical & Subtropical Coniferous Forests',14.069286,6739561411,7.009399,104483.7051,0.495443,0.159215,0.654658,0.540403,0.200993,0.741396,8
3,6,7,1,1,Pigs,'Absence or near absence',15000,18.932448,263.070236,113.292274,3846.82,0.20657,1.615761,0.390704,0.112978,0.503682,'Tropical & Subtropical Moist Broadleaf Forests',22.175431,3894154439,7.277481,125923.1081,0.617959,0.147077,0.765036,0.526991,0.213853,0.740844,8
3,6,7,2,1,Equine,'Absence or near absence',100000,21.957963,193.909597,93.151044,3606.2,0.526752,3.613105,0.242499,0.16918,0.411679,'Tropical & Subtropical Moist Broadleaf Forests',16.630817,5887968054,10.834744,155126.7671,0.635991,0.083271,0.719262,0.499739,0.220694,0.720434,8
3,6,7,1,1,Bovine,'Absence or near absence',55000,11.286465,133.905446,119.634958,4624.52,0.426773,3.920096,0.259288,0.169542,0.42883,'Tropical & Subtropical Dry Broadleaf Forests',14.937535,2190359384,7.543216,93668.3427,0.631501,0.116933,0.748434,0.53336,0.203265,0.736626,5
3,5,7,1,1,Sheep/goats,'Absence or near absence',3500,20,143.811379,115.625162,4133.21,0.580534,2.378604,0.231981,0.203499,0.435479,'Tropical & Subtropical Dry Broadleaf Forests',23.171348,7124210704,6.109766,88855.44156,0.452909,0.26514,0.718049,0.539271,0.187111,0.726382,9
3,6,7,2,2,Bovine,'Absence or near absence',25000,10.466112,275.605001,130.621448,3712.66,0.626388,3.429842,0.244629,0.16499,0.409618,'Tropical & Subtropical Moist Broadleaf Forests',22.669548,5191811125,6.894613,102701.3922,0.536635,0.211633,0.748268,0.523715,0.192215,0.71593,8
5,6,7,3,1,'Absence or near absence','Absence or near absence',2800,9,186.5096,80.480732,3640.26,1.483863,1.865304,0.142279,0.328758,0.471037,'Tropical & Subtropical Dry Broadleaf Forests',16.941669,15044140186,4.629569,156924.6473,0.453697,0.204236,0.657932,0.574034,0.196683,0.770717,7
3,6,8,2,2,Bovine,'More than sporadically',300000,10.577618,140.706648,89.534251,3605.31,0.507013,1.749253,0.316205,0.240637,0.556842,'Tropical & Subtropical Coniferous Forests',13.948168,4162874471,8.512364,96536.46481,0.562496,0.116304,0.6788,0.519956,0.200379,0.720335,5
3,6,7,2,1,Pigs,'Absence or near absence',1200,44.127034,333.669661,148.241959,4504.07,0.763604,2.634476,0.219251,0.1803,0.399552,'Tropical & Subtropical Moist Broadleaf Forests',25.719581,32412931994,0.170487,196658.8431,0.416121,0.323241,0.739362,0.809896,0.016381,0.826277,9
3,6,5,1,1,'Absence or near absence','Absence or near absence',200000,7.671468,218.823121,127.43873,3883.27,0.721971,5.146961,0.27699,0.169015,0.446005,'Tropical & Subtropical Moist Broadleaf Forests',21.432315,3391600773,7.238952,96823.55391,0.587615,0.121713,0.709328,0.520516,0.207826,0.728343,10
3,6,7,2,1,Sheep/goats,'Absence or near absence',100000,16.984895,139.670876,92.961805,1273.37,0.261667,1.914618,0.316627,0.163943,0.48057,'Tropical & Subtropical Dry Broadleaf Forests',26.281404,17163876717,1.404099,114476.5103,0.291234,0.298158,0.589391,0.665199,0.128974,0.794173,8
3,6,7,1,1,Pigs,'Absence or near absence',3500,14.30548,170.065318,127.25206,4068.44,0.641619,2.590501,0.250782,0.251297,0.502079,'Tropical & Subtropical Coniferous Forests',23.119813,5224745040,2.69305,62530.65365,0.443462,0.240129,0.683591,0.60853,0.164896,0.773426,8
3,6,7,2,1,Sheep/goats,'More than sporadically',70000,15.226044,176.330976,100.972457,4733.49,0.365605,3.388741,0.28951,0.144754,0.434264,'Tropical & Subtropical Coniferous Forests',23.928885,9210797676,3.027172,90766.66603,0.440387,0.23576,0.676147,0.604545,0.173082,0.777627,8
3,3,7,2,1,'Absence or near absence','Absence or near absence',18000,10,242.221895,126.396322,5625.28,0.798259,1.896054,0.250191,0.23657,0.48676,'Tropical & Subtropical Moist Broadleaf Forests',25.167884,38167389074,0.157349,210218.1637,0.420928,0.339572,0.7605,0.799918,0.020468,0.820386,7
