society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ei20,Kuki,xd708,lush1249,Mizo,Sino-Tibetan,TemperatureContingency,0.230213499,,,,
Nb10,Alkatcho,xd1069,sout2958,Southern Carrier,Athabaskan-Eyak-Tlingit,TemperatureContingency,0.230492225,,,,
Eh9,Antaisaka,xd695,tesa1236,Tesaka Malagasy,Austronesian,TemperatureContingency,0.230493771,,,,
Nb17,Puyallup,xd1076,sout2965,Southern Puget Sound Salish,Salishan,TemperatureContingency,0.23064168,,,,
Id1,Northern Aranda,xd772,east2379,Eastern Arrernte,Pama-Nyungan,TemperatureContingency,0.230668745,,,,
SCCS51,Irish,xd543,iris1253,Irish,Indo-European,TemperatureContingency,0.230674023,,,,
B380,Inupiat,xd1021,nort2944,North Slope Inupiatun,Eskimo-Aleut,TemperatureContingency,0.231115533,,,,
B363,Tutchone,xd1012,nort2941,Northern Tutchone,Athabaskan-Eyak-Tlingit,TemperatureContingency,0.231129994,,,,
WNAI18,West Saanich,xd1428,saan1246,Saanich,Salishan,TemperatureContingency,0.231174951,,,,
SCCS25,Wodaabe Fulani,xd474,boro1274,Bororo of Kano and Zaria,Atlantic-Congo,TemperatureContingency,0.231201112,,,,
SCCS50,Spanish Basques,xd535,west1508,Western Low Navarrese,Basque,TemperatureContingency,0.231530498,,,,
B153,Nomlaki,xd1107,noml1242,Nomlaki,Wintuan,TemperatureContingency,0.231555519,,,,
Nb37,Lassik,xd1098,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,TemperatureContingency,0.231555519,,,,
Nc7,Yuki,xd1138,yuki1243,Yuki,Yuki-Wappo,TemperatureContingency,0.231555519,,,,
Nd9,Lillooet,xd1207,lill1248,Lillooet,Salishan,TemperatureContingency,0.231839926,,,,
B174,Yana,xd1109,yana1271,Yana,,TemperatureContingency,0.232213409,,,,
Cc6,Kababish,xd503,nort3133,North Kordofan Arabic,Afro-Asiatic,TemperatureContingency,0.232404441,,,,
Cc19,Trarza,xd497,hass1238,Hassaniyya,Afro-Asiatic,TemperatureContingency,0.232470341,,,,
Ac10,Chewa,xd34,chew1246,Chewa,Atlantic-Congo,TemperatureContingency,0.232612254,,,,
Cc13,Udalan Tuareg,xd491,timb1263,Timbuktu,Afro-Asiatic,TemperatureContingency,0.232748118,,,,
B191,Chichimeca,xd1290,chic1272,Chichimeca-Jonaz,Otomanguean,TemperatureContingency,0.233085765,,,,
Ni5,Chichimeca,xd1290,chic1272,Chichimeca-Jonaz,Otomanguean,TemperatureContingency,0.233085765,,,,
Ih7,Lifu,xd873,dehu1237,Dehu,Austronesian,TemperatureContingency,0.233117493,,,,
Na2,Tareumiut,xd1036,nort2944,North Slope Inupiatun,Eskimo-Aleut,TemperatureContingency,0.233208576,,,,
B357,Deg Xit'an,xd1066,dege1248,Degexit'an,Athabaskan-Eyak-Tlingit,TemperatureContingency,0.233327044,,,,
Na8,Deg Xit'an,xd1066,dege1248,Degexit'an,Athabaskan-Eyak-Tlingit,TemperatureContingency,0.233387856,,,,
B370,Kobuk Inuit,xd1015,kobu1239,Kobuk River Inupiatun,Eskimo-Aleut,TemperatureContingency,0.233775539,,,,
Cg3,Irish,xd543,iris1253,Irish,Indo-European,TemperatureContingency,0.233907227,,,,
Nb12,Klahoose,xd1071,slia1241,Sliammon,Salishan,TemperatureContingency,0.23398738,,,,
