society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ad38,Kara,xd107,kara1481,Kara (Tanzania),Atlantic-Congo,AnnualTemperatureVariance,0.859058295,,,,
Ia5,Hanunoo,xd745,hanu1241,Hanunoo,Austronesian,AnnualTemperatureVariance,0.859892663,,,,
Af46,Bakwe,xd226,bakw1243,Bakwé,Atlantic-Congo,AnnualTemperatureVariance,0.863522723,,,,
Ie19,Marind-Amin,xd795,nucl1622,Marind,Anim,AnnualTemperatureVariance,0.865717694,,,,
Ii8,Futunans,xd887,east2447,East Futuna,Austronesian,AnnualTemperatureVariance,0.874511298,,,,
Sc18,Ndyuka,xd1344,ndyu1242,Aukan,Indo-European,AnnualTemperatureVariance,0.874877969,,,,
Ae48,Bafia,xd169,bafi1243,Bafia,Atlantic-Congo,AnnualTemperatureVariance,0.881247162,,,,
Ae51,Banen,xd173,tune1261,Tunen,Atlantic-Congo,AnnualTemperatureVariance,0.881247162,,,,
SCCS92,Orokaiva,xd823,orok1269,Orokaiva,Nuclear Trans New Guinea,AnnualTemperatureVariance,0.905342429,,,,
Ig16,Bwaidoga,xd848,bwai1242,Bwaidoka,Austronesian,AnnualTemperatureVariance,0.908834063,,,,
Af19,Efik,xd196,efik1245,Efik,Atlantic-Congo,AnnualTemperatureVariance,0.912655631,,,,
