society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
B296,Kuskowagmut,xd1000,kusk1241,General Central Yup'ik,Eskimo-Aleut,PrecipitationContingency,0.065639496,,,,
Na8,Deg Xit'an,xd1066,dege1248,Degexit'an,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.065646974,,,,
Cd16,Moroccans,xd514,sout3117,Southern Morocco Arabic,Afro-Asiatic,PrecipitationContingency,0.065733882,,,,
B337,Nipigon,xd1051,cent2136,Central Ojibwa,Algic,PrecipitationContingency,0.065771288,,,,
Na9,Aleut,xd1067,east2533,Eastern Aleut,Eskimo-Aleut,PrecipitationContingency,0.065930972,,,,
SCCS127,Northern Saulteaux,xd1049,alba1270,Albany River Ojibwa,Algic,PrecipitationContingency,0.066159849,,,,
Cc16,Chaambra,xd494,algi1247,Algiers,Afro-Asiatic,PrecipitationContingency,0.066222733,,,,
Na6,Nunivak,xd1064,kusk1241,General Central Yup'ik,Eskimo-Aleut,PrecipitationContingency,0.066304401,,,,
B371,Kotzebue Sound Inuit,xd1016,kotz1238,Kotzebue Sound Inupiatun,Eskimo-Aleut,PrecipitationContingency,0.06631921,,,,
B299,Nunivak,xd1064,kusk1241,General Central Yup'ik,Eskimo-Aleut,PrecipitationContingency,0.066371372,,,,
WNAI167,San Ildefonso,xd1261,sani1273,San Ildefonso,Kiowa-Tanoan,PrecipitationContingency,0.066432056,,,,
WNAI168,Santa Clara,xd1277,sant1421,Santa Clara,Kiowa-Tanoan,PrecipitationContingency,0.066432056,,,,
Na36,Minnesota Ojibwa,xd1052,redl1238,Red Lake Chippewa,Algic,PrecipitationContingency,0.066450802,,,,
B340,Waswanipi Cree,xd1005,sout2978,Southern East Cree,Algic,PrecipitationContingency,0.066690283,,,,
Nh1,Chiricahua,xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.066715765,,,,
B258,Plains Cree,xd1218,plai1258,Plains Cree,Algic,PrecipitationContingency,0.066825708,,,,
Ii12,Tongans,xd878,tong1325,Tonga (Tonga Islands),Austronesian,PrecipitationContingency,0.066848489,,,,
Nh17,Western Apache,xd1267,west2615,Western Apache,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.067419607,,,,
