society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
B55,Yahgan,xd1383,yama1264,Yámana,,TemperatureConstancy,0.545470618,,,,
Sg1,Yahgan,xd1383,yama1264,Yámana,,TemperatureConstancy,0.545470618,,,,
Ad6,Nyakyusa,xd123,nyak1261,Nyakyusa,Atlantic-Congo,TemperatureConstancy,0.54552046,,,,
B42,Guató,xd1403,guat1253,Guató,,TemperatureConstancy,0.545544811,,,,
B136,Tasmanians (southeastern),xd980,sout1439,South-Eastern-Tasmanian-Hinterland,South-Eastern Tasmanian,TemperatureConstancy,0.546198311,,,,
Ag33,Dyan,xd270,dyan1251,Dyan,Atlantic-Congo,TemperatureConstancy,0.546978715,,,,
Ag36,Lowiili,xd273,sout2790,Southern Birifor,Atlantic-Congo,TemperatureConstancy,0.546978715,,,,
Ag39,Dagara,xd276,sout2789,Central Dagaare,Atlantic-Congo,TemperatureConstancy,0.546978715,,,,
Id8,Tasmanians (northwestern),xd783,port1278,Port Sorell,Western Tasmanian,TemperatureConstancy,0.547884702,,,,
Ab16,Lenge,xd17,leng1257,Lengue,Atlantic-Congo,TemperatureConstancy,0.549727866,,,,
Ai19,Musgu,xd347,musg1254,Musgu,Afro-Asiatic,TemperatureConstancy,0.550146998,,,,
B137,Tasmanians (northwestern),xd783,port1278,Port Sorell,Western Tasmanian,TemperatureConstancy,0.551006034,,,,
Ag37,Awuna,xd274,awun1244,Awuna,Atlantic-Congo,TemperatureConstancy,0.551879062,,,,
Ag38,Builsa,xd275,buli1254,Buli (Ghana),Atlantic-Congo,TemperatureConstancy,0.551879062,,,,
Ca7,Amhara,xd455,amha1245,Amharic,Afro-Asiatic,TemperatureConstancy,0.551971662,,,,
B104,Karajarri,xd953,kara1476,Karadjeri,Pama-Nyungan,TemperatureConstancy,0.552395002,,,,
B169,Mattole-Bear River,xd1099,matt1238,Mattole,Athabaskan-Eyak-Tlingit,TemperatureConstancy,0.553278514,,,,
