society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Af55,Gola,xd236,gola1255,Gola,Atlantic-Congo,TemperaturePredictability,0.82869237,,,,
Ae12,Duala,xd130,dual1243,Duala,Atlantic-Congo,TemperaturePredictability,0.828883563,,,,
Ie21,Mailu,xd798,mail1248,Mailu,Mailuan,TemperaturePredictability,0.829019572,,,,
Ic13,Kodi,xd763,kodi1247,Kodi-Gaura,Austronesian,TemperaturePredictability,0.829479154,,,,
Ie23,Muju,xd800,sout2940,South Muyu,Nuclear Trans New Guinea,TemperaturePredictability,0.829642451,,,,
Ej14,Senoi,xd721,sema1266,Semai,Austroasiatic,TemperaturePredictability,0.829656981,,,,
Ie16,Kutubu,xd792,foii1241,Foi,East Kutubu,TemperaturePredictability,0.830512666,,,,
Ie37,Star Mountain,xd815,ngal1298,Ngalum,Nuclear Trans New Guinea,TemperaturePredictability,0.830638938,,,,
Ej3,Semang,xd725,kens1248,Kensiu,Austroasiatic,TemperaturePredictability,0.830861754,,,,
SCCS77,Semang,xd725,kens1248,Kensiu,Austroasiatic,TemperaturePredictability,0.830861754,,,,
Af14,Sherbro,xd191,sher1258,Sherbro,Atlantic-Congo,TemperaturePredictability,0.831281572,,,,
Ie17,Siane,xd793,sian1257,Siane,Nuclear Trans New Guinea,TemperaturePredictability,0.831314359,,,,
Ie31,Fore,xd809,fore1270,Fore,Nuclear Trans New Guinea,TemperaturePredictability,0.831314359,,,,
Ej8,Malays,xd730,mala1479,Colloquial Malay,Austronesian,TemperaturePredictability,0.832068346,,,,
Ib8,Anak Dalam,xd757,kubu1239,Kubu,Austronesian,TemperaturePredictability,0.832247322,,,,
Ag14,Baga,xd249,mbul1258,Mbulungish,Atlantic-Congo,TemperaturePredictability,0.832538619,,,,
Ig14,Dahuni,xd846,suau1242,Suau,Austronesian,TemperaturePredictability,0.833067768,,,,
Ae3,Fang,xd149,fang1246,Fang (Equatorial Guinea),Atlantic-Congo,TemperaturePredictability,0.833386382,,,,
SCCS162,Warao,xd1335,wara1303,Warao,,TemperaturePredictability,0.833988352,,,,
Ie38,Dani,xd816,midg1235,Mid Grand Valley Dani,Nuclear Trans New Guinea,TemperaturePredictability,0.834009962,,,,
Ic6,Tanimbarese,xd768,sela1259,Selaru,Austronesian,TemperaturePredictability,0.834100295,,,,
Ie11,Kakoli,xd787,umbu1258,Umbu-Ungu,Nuclear Trans New Guinea,TemperaturePredictability,0.834192188,,,,
Ie7,Enga,xd821,enga1252,Enga,Nuclear Trans New Guinea,TemperaturePredictability,0.834192188,,,,
SCCS89,Alorese,xd764,abui1241,Abui,Timor-Alor-Pantar,TemperaturePredictability,0.834456265,,,,
Ie26,Ngarawapum,xd803,adze1240,Adzera,Austronesian,TemperaturePredictability,0.835025748,,,,
Ic7,Ili-Mandiri,xd769,lama1277,Lamaholot,Austronesian,TemperaturePredictability,0.835281759,,,,
SCCS93,Kimam,xd794,kima1246,Kimaama,Kolopom,TemperaturePredictability,0.835337738,,,,
Af48,Kru,xd228,klao1243,Klao,Atlantic-Congo,TemperaturePredictability,0.835414821,,,,
Ic2,Alorese,xd764,abui1241,Abui,Timor-Alor-Pantar,TemperaturePredictability,0.83571896,,,,
Af58,Vai,xd239,vaii1241,Vai,Mande,TemperaturePredictability,0.83572077,,,,
Ii8,Futunans,xd887,east2447,East Futuna,Austronesian,TemperaturePredictability,0.835744912,,,,
SCCS84,Balinese,xd752,bali1278,Balinese,Austronesian,TemperaturePredictability,0.835891421,,,,
If12,Bikinians,xd827,rali1241,Rälik,Austronesian,TemperaturePredictability,0.835900485,,,,
Ig11,Rossel Islanders,xd843,yele1255,Yele,,TemperaturePredictability,0.835918979,,,,
SCCS160,Haitians,xd1334,hait1244,Haitian,Indo-European,TemperaturePredictability,0.836500495,,,,
SCCS82,Negri Sembilan,xd723,nege1240,Negeri Sembilan Malay,Austronesian,TemperaturePredictability,0.836822456,,,,
Ib4,Toba Batak,xd753,bata1289,Batak Toba,Austronesian,TemperaturePredictability,0.836851996,,,,
Ic8,Kei,xd770,keii1239,Kei,Austronesian,TemperaturePredictability,0.836939494,,,,
Ae47,Puku,xd168,bata1285,Batanga,Atlantic-Congo,TemperaturePredictability,0.837444373,,,,
Ij5,Raroians,xd894,tuam1242,Tuamotuan,Austronesian,TemperaturePredictability,0.838009502,,,,
Ie27,Banaro,xd804,bana1292,Banaro,,TemperaturePredictability,0.838295161,,,,
Ig21,Tangu,xd854,tang1355,Tanggu,Lower Sepik-Ramu,TemperaturePredictability,0.838871975,,,,
SCCS97,Lesu,xd856,nots1237,Notsi,Austronesian,TemperaturePredictability,0.839050683,,,,
Ae44,Bubi,xd165,bube1242,Bube,Atlantic-Congo,TemperaturePredictability,0.839061041,,,,
Ie2,Wantoat,xd796,want1252,Wantoat,Nuclear Trans New Guinea,TemperaturePredictability,0.839139237,,,,
Ie36,Samarokena,xd814,sama1240,Samarokena,Greater Kwerba,TemperaturePredictability,0.839185313,,,,
Ij4,Manihikians,xd893,raka1237,Rakahanga-Manihiki,Austronesian,TemperaturePredictability,0.839307754,,,,
Ie35,Iatmul,xd813,iatm1242,Iatmul,Ndu,TemperaturePredictability,0.839335467,,,,
Sb9,Haitians,xd1334,hait1244,Haitian,Indo-European,TemperaturePredictability,0.839412449,,,,
SCCS95,Kwoma,xd788,kwom1262,Kwoma,Sepik,TemperaturePredictability,0.8395235,,,,
Ib3,Balinese,xd752,bali1278,Balinese,Austronesian,TemperaturePredictability,0.839603417,,,,
Ih1,Mota,xd862,mota1237,Mota,Austronesian,TemperaturePredictability,0.839974296,,,,
Ic1,Macassarese,xd759,maka1311,Makasar,Austronesian,TemperaturePredictability,0.840354864,,,,
Ie12,Kwoma,xd788,kwom1262,Kwoma,Sepik,TemperaturePredictability,0.840381262,,,,
Ae2,Kpe,xd138,mokp1239,Mokpwe,Atlantic-Congo,TemperaturePredictability,0.840472076,,,,
